choice,reward,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,t
3,0,41,0,1,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,4,0,0,0,4,0,35,8,0,0,0,0,1,0,0,0,0,13,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43,11,9,3,0,2,0,0,0,0,0,0,0,34,0,0,1,2,29,0,0,0,0,0,0,0,15,0,0,2515
1,0,35,1,1,45,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,1,0,0,3,0,39,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,11,18,5,0,1,0,0,0,0,0,0,0,40,0,0,0,1,25,2,0,0,0,0,0,0,10,0,0,2516
4,0,2,0,34,0,3,0,0,0,0,13,28,0,0,0,0,18,0,0,0,0,29,0,0,0,0,0,1,0,0,21,1,2,0,0,0,4,0,0,1,0,10,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7,0,1,10,15,0,0,0,0,6,0,1,4,0,0,0,0,0,0,1,0,57,0,2,0,0,20,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2517
5,0,14,5,0,32,0,0,13,0,1,0,2,0,0,107,0,0,0,0,7,0,0,0,0,0,0,0,0,1,13,0,0,0,3,0,1,0,5,3,0,0,0,0,1,0,0,0,2,0,2,0,0,0,3,0,0,17,0,0,0,0,0,0,0,1,0,2,10,0,2,0,5,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,8,0,0,7,0,0,0,7,2518
5,0,31,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,1,0,0,1,2,37,3,0,0,0,0,0,0,0,0,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,14,5,0,6,0,0,0,0,0,0,0,42,0,0,1,0,23,0,0,0,0,0,0,0,15,0,0,2519
1,0,36,0,1,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,1,0,37,3,0,0,0,0,0,0,0,0,0,12,2,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,44,9,17,4,0,7,0,0,0,0,0,0,0,26,0,0,1,0,23,2,0,0,0,0,0,0,13,0,2,2520
1,0,0,2,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,17,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,2,0,3,31,5,0,10,0,3,1,0,1,3,1,0,0,0,0,0,0,1,0,48,0,0,0,3,0,0,0,0,0,23,0,0,0,4,0,0,1,0,1,0,0,0,4,0,1,0,0,7,0,0,4,2,0,0,10,2521
5,0,11,2,0,44,0,0,17,0,0,0,1,0,0,87,0,0,0,0,4,0,0,0,0,0,0,0,0,2,8,0,0,0,2,0,0,0,6,0,0,0,0,0,2,0,0,0,6,0,3,0,0,0,1,0,0,11,0,0,0,0,0,2,0,2,6,6,13,0,4,0,5,12,0,0,0,3,2,1,0,0,0,0,0,0,0,4,0,2,2,0,1,0,10,2,0,7,1,0,0,8,2522
5,0,33,0,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,1,3,0,44,2,0,0,0,0,0,0,0,0,0,8,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,36,10,13,7,2,5,0,0,0,0,0,0,0,36,0,0,0,0,23,1,0,0,0,0,0,0,8,0,0,2523
4,0,6,4,0,35,0,0,18,0,0,0,0,0,0,96,0,0,0,0,5,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,4,0,8,0,0,0,0,0,2,0,0,0,16,0,2,0,0,0,1,0,0,20,0,0,0,0,0,0,0,1,1,2,13,0,2,0,6,17,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,4,0,3,0,6,2,0,6,1,0,0,5,2524
2,0,2,0,0,30,3,0,0,0,0,24,0,0,7,0,1,0,0,12,1,1,0,6,0,0,0,16,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,3,0,0,0,0,26,0,5,0,0,0,0,0,0,5,3,0,0,1,0,0,1,59,0,0,0,0,0,0,0,2,0,0,15,33,5,0,2525
3,1,0,1,0,0,0,85,0,0,0,0,2,12,1,0,0,33,0,0,0,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,6,3,0,0,0,0,0,0,1,27,34,0,0,0,0,0,0,0,0,1,31,0,4,0,0,0,0,5,0,2,0,0,3,1,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,1,11,10,2526
3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,24,0,1,3,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,1,0,1,38,3,0,13,0,4,1,0,1,4,1,1,0,0,1,0,0,0,0,49,1,0,0,0,0,0,0,0,0,24,0,0,0,3,0,0,1,0,0,0,0,0,3,0,1,0,0,4,0,1,6,1,0,0,12,2527
5,0,1,0,0,51,19,0,1,0,0,0,20,0,0,3,0,0,0,4,1,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,55,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,6,1,4,34,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,2,22,0,0,0,0,1,5,0,0,0,0,0,4,0,3,0,1,0,1,13,0,1,0,0,0,2528
5,0,29,0,2,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,3,0,0,0,5,1,35,2,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,42,8,19,5,0,3,0,0,0,0,0,0,0,49,0,0,0,0,20,1,0,0,0,0,0,0,10,0,1,2529
1,0,1,0,26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19,0,25,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,49,0,0,2,0,2,35,3,0,7,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,49,0,0,0,2,0,0,0,0,0,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,2,0,0,16,2530
3,0,44,0,2,38,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,8,0,0,0,1,1,0,0,5,0,30,10,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,8,10,2,0,3,0,0,0,0,0,0,0,28,0,0,1,1,23,1,0,0,0,0,0,0,7,0,1,2531
1,0,28,1,1,38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,2,0,0,0,6,1,38,1,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,52,6,11,9,0,8,0,0,0,0,0,0,0,31,0,0,0,0,29,0,0,0,0,0,0,0,12,0,0,2532
3,0,0,1,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,22,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,2,1,5,27,4,0,9,0,11,3,0,1,3,3,0,0,0,0,0,0,0,0,36,0,0,0,1,0,0,0,1,0,31,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,1,8,1,0,0,14,2533
1,0,9,5,0,33,1,0,15,0,0,0,0,0,0,100,0,0,0,0,3,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,2,0,7,1,0,1,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,24,0,0,0,0,0,1,0,2,1,4,9,0,0,0,7,22,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,2,1,0,2,0,3,1,0,5,1,1,0,13,2534
4,0,1,11,0,0,0,7,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,2,2,0,0,0,0,3,1,0,16,3,0,0,0,0,0,4,0,0,0,0,9,0,12,24,1,1,0,0,24,0,0,0,0,4,1,0,0,2,3,1,0,0,25,0,0,28,0,0,0,0,22,6,0,11,0,0,0,0,0,0,3,35,1,0,0,0,2535
1,0,2,1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,26,0,1,2,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,40,0,0,1,0,1,27,5,0,5,0,7,4,0,1,1,3,1,0,0,2,0,0,0,0,54,1,0,0,2,0,0,0,0,0,19,0,0,0,5,0,0,1,0,1,0,0,0,5,0,0,0,0,5,0,3,5,0,0,0,6,2536
4,1,77,0,0,9,0,0,0,0,0,28,0,2,20,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,3,0,0,0,0,0,2,0,3,15,0,0,0,0,0,15,4,12,0,9,0,0,4,0,0,0,0,30,0,0,8,6,0,0,1,1,0,2,0,0,0,0,0,0,11,0,0,0,0,0,7,8,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,8,0,0,0,2537
5,0,0,0,0,0,0,93,0,0,0,0,1,11,2,0,0,29,0,0,0,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,7,2,0,0,0,2,0,0,2,16,34,0,0,0,0,0,0,0,0,0,25,0,16,0,0,0,0,4,2,4,0,0,5,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,2538
5,0,29,0,2,48,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,4,0,0,0,2,0,31,6,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,45,10,14,1,3,5,0,0,0,0,0,0,0,31,0,0,1,1,26,0,0,0,0,0,0,0,10,0,0,2539
2,0,29,0,2,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,2,0,0,0,1,2,40,4,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,36,13,11,8,0,4,0,0,0,0,0,0,0,27,0,0,0,1,24,0,0,0,0,0,0,0,18,0,0,2540
5,0,28,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,2,0,0,5,1,29,3,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,17,7,0,5,0,0,0,0,0,0,0,38,0,0,1,2,21,1,0,0,0,0,0,0,13,0,0,2541
4,0,10,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,4,0,0,10,9,0,0,0,0,1,26,26,0,5,1,4,0,0,4,0,0,0,0,0,0,0,0,0,10,31,0,0,0,8,1,1,1,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,60,3,0,0,0,0,0,8,0,3,0,0,0,2,0,16,0,30,2,0,0,2542
5,0,80,0,0,17,0,0,0,0,0,37,0,2,16,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,4,5,0,0,0,0,0,8,3,8,0,9,0,2,1,0,0,0,0,34,0,2,14,8,0,0,1,0,0,3,0,1,2,0,0,0,6,0,0,0,0,0,0,6,2,0,0,0,0,0,0,2,0,0,0,5,0,0,0,4,6,0,0,0,2543
5,0,18,4,0,25,0,0,13,0,0,0,0,0,0,96,0,0,0,0,3,0,0,0,0,0,1,0,0,2,10,0,0,0,0,0,2,0,12,0,0,0,0,0,1,0,0,0,4,1,2,0,0,0,1,0,0,21,0,0,0,0,0,0,0,2,2,2,10,0,4,0,4,20,0,0,0,1,0,3,0,0,0,0,0,0,2,4,0,1,1,0,2,0,11,1,0,4,1,0,0,9,2544
5,0,29,0,3,47,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,6,0,0,0,2,0,30,3,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,10,15,6,0,4,0,0,0,0,0,0,0,33,0,0,0,1,18,0,0,0,0,0,0,0,14,0,2,2545
1,0,34,0,1,36,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,2,5,33,4,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,8,11,8,0,8,0,0,0,0,0,0,0,26,0,0,2,3,22,0,0,0,0,0,0,0,19,0,0,2546
3,0,1,1,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,26,0,1,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,0,2,29,1,0,13,0,2,2,0,3,1,4,1,0,0,0,0,0,2,0,47,0,0,0,2,0,0,0,0,0,30,0,0,0,3,0,0,1,0,0,0,0,0,5,0,0,0,0,5,0,2,5,2,0,0,10,2547
4,0,40,0,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,6,0,0,2,1,2,40,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,32,13,14,4,1,5,0,0,0,0,0,0,0,37,0,0,2,0,23,0,0,0,0,0,0,0,11,0,0,2548
2,0,20,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,2,0,0,1,4,1,38,1,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,10,15,4,0,5,0,0,0,0,0,0,0,35,0,0,1,1,26,0,0,0,0,0,0,0,15,0,0,2549
4,0,0,2,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,25,0,0,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,1,2,28,1,0,12,0,8,3,0,0,3,5,0,0,0,0,0,0,0,0,49,3,0,0,2,0,0,0,0,0,29,0,0,0,6,0,0,2,0,0,0,0,0,8,0,0,0,0,4,0,1,2,2,0,0,12,2550
1,1,3,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,4,0,0,5,8,0,0,0,0,1,23,28,0,0,2,6,0,0,2,0,0,0,0,0,0,0,0,0,14,46,0,0,0,13,1,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,64,4,0,0,0,0,0,7,0,3,0,0,0,1,0,18,0,24,2,0,0,2551
5,0,3,0,0,19,4,0,0,0,0,19,0,0,8,0,0,0,0,8,2,0,0,5,0,0,0,26,41,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,13,0,3,0,0,1,0,0,0,6,4,0,0,0,0,1,0,54,0,0,1,0,0,0,0,5,0,0,26,29,7,0,2552
2,1,0,4,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,26,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,1,0,1,33,2,0,10,0,4,3,0,1,5,0,0,0,0,1,0,0,0,0,48,0,0,0,2,0,0,0,0,0,31,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,8,0,2,6,0,0,0,6,2553
4,0,0,2,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,27,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,1,31,4,0,8,0,4,2,0,0,1,2,1,0,0,1,0,0,1,0,48,2,0,0,1,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,10,0,1,0,0,8,0,2,4,0,0,0,16,2554
2,0,11,5,0,38,0,0,21,0,0,0,2,0,0,90,0,0,0,0,4,0,0,0,0,0,2,0,0,2,9,0,0,0,2,0,0,0,13,1,0,0,0,0,2,0,0,0,8,0,2,0,0,0,1,0,0,17,0,0,0,0,0,1,0,2,1,3,8,0,3,0,6,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,11,0,0,7,0,0,0,5,2555
2,0,3,0,0,56,11,0,2,0,0,0,12,0,0,1,0,0,0,3,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,54,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,3,0,1,32,0,0,0,0,0,0,0,14,1,0,0,1,0,0,8,0,1,22,0,0,0,0,0,1,0,0,0,0,0,8,0,4,0,0,0,2,14,0,0,0,0,0,2556
1,0,0,0,0,1,0,88,0,0,0,0,0,8,0,0,0,36,0,0,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,4,0,0,0,0,0,0,1,23,31,0,0,0,0,0,0,0,0,0,47,0,8,0,0,0,0,3,4,1,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12,7,2557
5,0,1,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,24,0,0,1,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,47,0,0,2,1,3,25,6,0,10,0,6,3,0,0,2,4,0,0,0,0,0,0,0,0,54,1,0,0,1,0,0,1,0,0,24,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,3,2,0,0,11,2558
5,0,13,10,0,38,0,0,19,0,0,0,0,0,0,85,0,0,0,0,5,0,0,0,0,0,0,0,0,2,17,0,0,0,2,0,3,0,6,4,0,3,0,0,2,0,0,0,8,1,2,0,0,0,1,0,0,17,0,0,0,0,0,0,0,1,2,4,6,0,3,0,4,17,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,11,1,0,0,0,0,0,7,2559
4,0,34,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,3,0,0,1,3,2,42,2,0,0,0,0,0,0,1,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,9,11,6,1,3,0,0,0,0,0,0,0,38,0,0,0,2,21,0,0,0,0,0,0,0,14,0,1,2560
1,1,14,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,5,0,0,6,7,0,0,0,0,0,27,25,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,42,0,0,0,2,0,2,4,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,60,2,0,0,0,0,1,10,0,7,0,0,0,1,0,16,0,27,1,0,0,2561
1,0,1,0,24,0,5,0,0,0,0,5,24,0,0,0,0,36,0,0,3,0,40,2,0,0,0,0,0,0,0,20,2,3,0,0,0,2,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,10,0,0,0,0,7,0,0,4,0,0,0,0,0,0,1,0,55,0,2,0,3,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2562
4,1,69,0,0,20,0,0,0,0,0,37,0,1,22,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,5,5,1,0,0,0,0,9,3,13,0,11,0,3,0,0,0,0,0,38,0,1,7,9,1,0,0,1,0,3,0,0,0,0,0,0,10,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,3,0,0,2,0,0,0,0,8,0,0,0,2563
1,1,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,4,0,0,9,8,0,0,0,0,0,23,27,0,1,3,4,0,0,4,0,0,0,0,0,0,0,0,0,10,39,0,0,0,9,1,1,5,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,64,7,0,0,0,0,0,5,0,5,0,0,0,0,0,22,0,20,2,0,0,2564
3,0,28,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1,0,8,4,0,0,1,1,39,3,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,4,15,4,0,2,0,0,0,0,0,0,0,29,0,0,1,1,25,4,0,0,0,0,0,0,24,0,1,2565
1,0,10,5,0,31,0,0,13,0,0,0,3,0,0,102,0,0,0,0,2,0,0,0,0,0,1,0,0,1,9,0,0,0,1,0,4,0,9,2,0,0,0,0,1,0,0,1,8,0,1,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0,1,1,10,0,2,0,6,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,8,1,0,3,0,0,0,9,2566
1,0,0,0,0,0,0,75,0,0,0,0,0,20,0,0,0,39,0,0,0,2,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,1,0,0,1,21,21,0,1,0,0,0,0,0,0,5,37,0,11,0,0,0,0,5,4,1,0,0,6,1,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15,7,2567
5,0,2,4,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,20,0,2,0,0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,42,0,0,1,0,1,33,4,0,12,0,4,1,0,1,3,4,0,0,0,1,0,0,1,0,44,0,0,0,3,0,0,0,0,0,21,0,0,0,4,0,0,1,0,1,0,0,0,4,0,0,0,0,6,0,0,8,1,0,0,12,2568
5,0,94,0,0,15,0,0,0,0,0,34,0,2,13,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,2,10,1,0,0,0,0,11,4,7,0,14,0,2,3,0,0,0,0,30,0,0,14,7,0,0,1,0,0,2,0,1,0,0,1,0,8,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,5,0,0,0,2569
2,0,10,4,0,47,0,0,16,0,0,0,1,0,0,92,0,0,0,0,3,0,0,0,0,0,0,0,0,2,8,0,0,0,1,0,0,0,10,1,0,0,0,0,2,0,0,0,4,2,2,1,0,0,1,0,0,14,0,0,0,0,0,1,0,3,1,4,13,0,3,0,6,15,0,0,0,1,3,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,6,0,0,4,1,0,0,8,2570
1,0,77,0,0,13,0,0,0,0,0,44,0,1,22,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2,2,0,0,0,0,0,6,0,4,8,0,0,0,0,0,10,4,10,0,4,0,2,0,0,0,0,0,37,0,0,9,6,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,6,0,0,0,2571
5,0,1,1,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,17,0,0,4,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,0,0,0,4,30,1,0,17,0,7,3,0,3,2,1,0,0,0,0,0,0,0,0,45,0,0,0,4,0,0,0,0,0,28,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,1,5,0,0,0,15,2572
3,0,41,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,2,2,0,1,1,1,36,4,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,10,7,8,1,2,0,0,0,0,0,0,0,32,0,0,1,3,32,1,0,0,0,0,0,0,10,0,1,2573
2,0,30,0,2,33,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,10,0,1,0,6,0,0,2,3,3,35,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,45,9,12,3,0,3,0,0,0,0,0,0,0,40,0,0,1,1,22,1,0,0,0,0,0,0,10,0,0,2574
3,0,0,1,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,30,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0,3,25,1,0,11,0,7,1,0,0,1,2,1,0,0,1,0,0,0,0,46,0,0,0,2,0,0,0,0,0,23,0,0,0,3,0,0,0,0,1,0,0,0,6,0,0,0,0,8,0,3,6,0,0,0,10,2575
5,0,1,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,24,0,0,1,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,42,0,0,0,0,3,25,4,0,4,0,7,2,0,2,2,4,1,0,0,0,0,0,0,0,45,1,0,0,3,0,0,0,0,0,23,0,0,0,8,0,0,0,0,0,0,0,0,5,0,1,0,0,8,0,4,2,0,0,0,10,2576
5,0,0,1,0,0,0,93,0,0,0,0,1,9,0,0,0,33,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,2,3,0,0,0,2,0,0,1,20,31,0,0,0,0,0,0,0,0,1,43,0,13,0,1,0,0,7,2,2,0,0,2,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,7,5,2577
3,0,0,2,37,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,8,0,27,0,1,3,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,39,0,0,0,0,3,39,3,0,10,0,5,2,0,1,1,1,0,0,0,1,0,0,0,0,44,0,0,0,1,0,0,0,0,0,26,0,0,0,6,0,0,1,0,1,0,0,0,5,0,0,0,0,4,0,1,3,0,0,0,14,2578
3,0,30,0,1,42,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,2,1,0,0,2,1,29,5,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,43,7,11,10,0,6,0,0,0,0,0,0,0,35,0,0,0,1,29,1,0,0,0,0,0,0,12,0,0,2579
5,0,6,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,2,0,0,4,9,0,0,0,0,1,16,26,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,17,38,0,0,0,12,2,4,4,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,63,2,0,0,0,0,0,6,0,7,0,0,0,2,0,22,0,24,1,0,0,2580
